BTB_a_5,BTB_h_5,Def EFG_a_5,Def EFG_h_5,Def FTFGA_a_5,Def FTFGA_h_5,Def ORB_a_5,Def ORB_h_5,Def TOV_a_5,Def TOV_h_5,EFG_a_5,EFG_h_5,FTFGA_a_5,FTFGA_h_5,Game_ID,Home_5,ORB_a_5,ORB_h_5,TOV_a_5,TOV_h_5,Win_5,Win Pct_a_5,Win Pct_h_5,n games_a_5,n games_h_5,BTB_a_15,BTB_h_15,Def EFG_a_15,Def EFG_h_15,Def FTFGA_a_15,Def FTFGA_h_15,Def ORB_a_15,Def ORB_h_15,Def TOV_a_15,Def TOV_h_15,EFG_a_15,EFG_h_15,FTFGA_a_15,FTFGA_h_15,Home_15,ORB_a_15,ORB_h_15,TOV_a_15,TOV_h_15,Win_15,Win Pct_a_15,Win Pct_h_15,n games_a_15,n games_h_15
0,0,0.53220000000000001,0.52120000000000011,0.30439999999999995,0.32839999999999997,0.2994,0.25600000000000001,0.17799999999999999,0.16620000000000001,0.50679999999999992,0.56040000000000012,0.28760000000000002,0.32739999999999997,21400298,1.0,0.26639999999999997,0.27760000000000001,0.1206,0.18339999999999998,0.0,0.80000000000000004,0.40000000000000002,5,5,0,0,0.51313333333333333,0.50000000000000011,0.30513333333333331,0.30806666666666671,0.27226666666666666,0.27546666666666669,0.17933333333333337,0.1678,0.52793333333333325,0.5073333333333333,0.30133333333333334,0.28659999999999997,1.0,0.2718666666666667,0.28200000000000003,0.12113333333333333,0.17266666666666666,0.0,0.73333333333333328,0.59999999999999998,15,15
0,0,0.48600000000000004,0.49000000000000005,0.29980000000000001,0.20299999999999999,0.30280000000000001,0.20200000000000001,0.14780000000000001,0.123,0.45339999999999997,0.48120000000000002,0.2132,0.23380000000000001,21400299,1.0,0.2722,0.20620000000000002,0.15020000000000003,0.1162,1.0,0.0,0.80000000000000004,5,5,0,0,0.49773333333333331,0.46560000000000007,0.33626666666666671,0.25226666666666664,0.29186666666666661,0.22033333333333333,0.15593333333333337,0.11406666666666668,0.503,0.51446666666666674,0.22913333333333336,0.2486666666666667,1.0,0.26080000000000003,0.25686666666666669,0.16226666666666667,0.14526666666666666,1.0,0.13333333333333333,0.8666666666666667,15,15
0,1,0.51619999999999999,0.53760000000000008,0.27879999999999999,0.2492,0.25519999999999998,0.25700000000000001,0.1328,0.13899999999999998,0.51479999999999992,0.45620000000000005,0.2702,0.28179999999999999,21400300,1.0,0.2286,0.28120000000000001,0.12540000000000001,0.13739999999999999,1.0,0.40000000000000002,0.20000000000000001,5,5,0,1,0.53139999999999987,0.51600000000000001,0.30613333333333331,0.31713333333333332,0.25946666666666668,0.26700000000000002,0.13866666666666666,0.14806666666666668,0.48593333333333333,0.50159999999999993,0.29819999999999997,0.26679999999999998,1.0,0.26166666666666666,0.24900000000000003,0.1202,0.12273333333333332,1.0,0.33333333333333331,0.46666666666666667,15,15
0,1,0.50040000000000007,0.46379999999999999,0.33999999999999997,0.24299999999999997,0.16719999999999999,0.23099999999999996,0.13639999999999999,0.17839999999999998,0.44500000000000001,0.56179999999999997,0.20620000000000002,0.24180000000000001,21400301,1.0,0.24860000000000002,0.15899999999999997,0.12959999999999999,0.14940000000000001,1.0,0.20000000000000001,1.0,5,5,0,1,0.505,0.502,0.28766666666666663,0.23879999999999998,0.20433333333333337,0.26559999999999995,0.12966666666666668,0.15506666666666666,0.4675999999999999,0.53339999999999999,0.24446666666666672,0.28753333333333336,1.0,0.26519999999999999,0.22379999999999997,0.14193333333333333,0.15006666666666668,1.0,0.40000000000000002,0.80000000000000004,15,15
1,1,0.44040000000000001,0.48220000000000002,0.31680000000000003,0.22459999999999999,0.2064,0.21240000000000001,0.1462,0.14120000000000002,0.5232,0.49740000000000001,0.24779999999999996,0.23119999999999999,21400302,1.0,0.28039999999999998,0.2238,0.15540000000000001,0.1608,0.0,0.80000000000000004,0.59999999999999998,5,5,1,1,0.46793333333333337,0.50006666666666666,0.32713333333333333,0.23706666666666668,0.21959999999999996,0.22700000000000004,0.14846666666666666,0.12933333333333333,0.49459999999999998,0.50813333333333333,0.2666,0.23526666666666665,1.0,0.26926666666666665,0.23359999999999997,0.15386666666666668,0.14866666666666667,0.0,0.66666666666666663,0.40000000000000002,15,15
0,0,0.48480000000000001,0.47580000000000011,0.25619999999999998,0.20880000000000001,0.23979999999999996,0.29399999999999993,0.15260000000000001,0.15279999999999999,0.45199999999999996,0.54699999999999993,0.26719999999999999,0.41319999999999996,21400303,1.0,0.21339999999999998,0.24319999999999994,0.15599999999999997,0.14539999999999997,1.0,0.59999999999999998,1.0,5,5,0,0,0.49646666666666672,0.49520000000000003,0.26033333333333336,0.23066666666666669,0.25686666666666663,0.26266666666666666,0.15360000000000001,0.14973333333333333,0.47860000000000003,0.52473333333333338,0.28420000000000001,0.35660000000000003,1.0,0.22940000000000005,0.24546666666666664,0.1583333333333333,0.14533333333333331,1.0,0.40000000000000002,0.66666666666666663,15,15
0,1,0.5364000000000001,0.49520000000000008,0.30500000000000005,0.28639999999999999,0.28239999999999998,0.23519999999999999,0.1152,0.13880000000000001,0.52539999999999998,0.47800000000000004,0.25,0.26900000000000002,21400304,1.0,0.30460000000000004,0.25919999999999999,0.11899999999999999,0.151,0.0,0.40000000000000002,0.40000000000000002,5,5,0,1,0.49780000000000008,0.50160000000000005,0.31140000000000001,0.30893333333333328,0.26879999999999998,0.247,0.15013333333333331,0.13773333333333335,0.52600000000000002,0.49719999999999998,0.31240000000000001,0.30086666666666673,1.0,0.26159999999999994,0.28073333333333328,0.12279999999999999,0.14073333333333335,0.0,0.73333333333333328,0.53333333333333333,15,15
0,0,0.54600000000000004,0.4572,0.34959999999999997,0.23200000000000004,0.25240000000000001,0.25580000000000003,0.17999999999999999,0.1552,0.43899999999999995,0.50679999999999992,0.31520000000000004,0.23500000000000001,21400305,1.0,0.21080000000000002,0.29480000000000001,0.13059999999999999,0.13,1.0,0.0,1.0,5,5,0,0,0.5692666666666667,0.45093333333333335,0.28559999999999997,0.27340000000000003,0.27506666666666668,0.24580000000000002,0.17073333333333329,0.1452,0.46566666666666667,0.53833333333333333,0.32666666666666672,0.2513333333333333,1.0,0.25313333333333338,0.23333333333333334,0.14920000000000003,0.153,1.0,0.13333333333333333,0.8666666666666667,15,15
0,0,0.52160000000000006,0.58020000000000005,0.2616,0.21539999999999998,0.23799999999999999,0.25019999999999998,0.11040000000000001,0.12920000000000001,0.496,0.49379999999999996,0.41240000000000004,0.32700000000000007,21400306,1.0,0.27359999999999995,0.28520000000000001,0.16740000000000002,0.14399999999999999,0.0,0.20000000000000001,0.0,5,5,0,0,0.50273333333333337,0.52873333333333328,0.27979999999999999,0.22939999999999999,0.23200000000000001,0.26660000000000006,0.1114,0.12760000000000002,0.49399999999999999,0.49906666666666666,0.3806000000000001,0.31053333333333338,1.0,0.28220000000000006,0.26166666666666666,0.16080000000000003,0.1593333333333333,0.0,0.40000000000000002,0.20000000000000001,15,15
0,0,0.47540000000000004,0.49240000000000006,0.34799999999999998,0.33239999999999997,0.20299999999999999,0.31520000000000004,0.13920000000000002,0.18780000000000002,0.60739999999999994,0.49859999999999999,0.30779999999999996,0.26959999999999995,21400307,1.0,0.2104,0.223,0.1326,0.14380000000000001,0.0,1.0,0.40000000000000002,5,5,0,0,0.49206666666666676,0.49766666666666659,0.32739999999999997,0.34946666666666665,0.2142,0.26433333333333336,0.13773333333333335,0.17613333333333336,0.56846666666666679,0.51793333333333325,0.30033333333333334,0.24906666666666666,1.0,0.17973333333333336,0.24399999999999997,0.13233333333333333,0.1553333333333333,0.0,0.73333333333333328,0.59999999999999998,15,15
1,1,0.46959999999999996,0.52300000000000002,0.19380000000000003,0.28260000000000007,0.29460000000000003,0.32539999999999997,0.13979999999999998,0.127,0.54180000000000006,0.53879999999999995,0.35920000000000002,0.28639999999999999,21400308,1.0,0.28239999999999998,0.28159999999999996,0.15379999999999999,0.11640000000000002,0.0,1.0,0.59999999999999998,5,5,1,1,0.48966666666666669,0.50326666666666664,0.2272666666666667,0.29526666666666668,0.25340000000000001,0.27240000000000003,0.14720000000000003,0.15033333333333335,0.52939999999999998,0.53053333333333341,0.33579999999999999,0.31040000000000006,1.0,0.26313333333333333,0.26053333333333334,0.14679999999999999,0.12426666666666668,0.0,0.73333333333333328,0.73333333333333328,15,15
0,0,0.50380000000000003,0.50759999999999994,0.29360000000000003,0.2064,0.25380000000000003,0.187,0.15360000000000001,0.13999999999999999,0.42859999999999998,0.47980000000000012,0.33240000000000003,0.25860000000000005,21400309,1.0,0.25680000000000003,0.22900000000000001,0.13980000000000001,0.12179999999999998,1.0,0.0,0.80000000000000004,5,5,0,0,0.50753333333333339,0.47606666666666669,0.25493333333333335,0.25219999999999998,0.24826666666666672,0.21779999999999999,0.14559999999999998,0.11900000000000002,0.45693333333333336,0.50680000000000003,0.2838,0.2549333333333334,1.0,0.24726666666666666,0.2576,0.14893333333333336,0.1394,1.0,0.066666666666666666,0.8666666666666667,15,15
0,0,0.49920000000000009,0.53800000000000003,0.21539999999999998,0.30959999999999999,0.31219999999999998,0.29060000000000002,0.1618,0.1822,0.54699999999999993,0.53200000000000003,0.29900000000000004,0.28160000000000002,21400310,1.0,0.2298,0.2888,0.14279999999999998,0.12720000000000001,0.0,0.59999999999999998,0.80000000000000004,5,5,0,0,0.4957333333333333,0.50726666666666664,0.23399999999999999,0.30106666666666665,0.27500000000000002,0.27853333333333335,0.15166666666666667,0.18140000000000001,0.51280000000000003,0.53986666666666672,0.30653333333333332,0.2971333333333333,1.0,0.26926666666666671,0.26673333333333332,0.13406666666666667,0.11933333333333332,0.0,0.73333333333333328,0.80000000000000004,15,15
0,0,0.51660000000000006,0.4824,0.22479999999999997,0.31460000000000005,0.22679999999999997,0.28639999999999999,0.11460000000000001,0.13740000000000002,0.48060000000000008,0.48360000000000003,0.28200000000000003,0.18460000000000001,21400311,1.0,0.26319999999999999,0.26680000000000004,0.14460000000000001,0.1512,0.0,0.40000000000000002,0.0,5,5,0,0,0.51119999999999999,0.499,0.31740000000000007,0.32940000000000003,0.26719999999999994,0.2950666666666667,0.14413333333333336,0.15680000000000002,0.50600000000000001,0.50480000000000003,0.26319999999999999,0.23219999999999999,1.0,0.24686666666666668,0.24846666666666672,0.12433333333333335,0.16106666666666666,0.0,0.46666666666666667,0.13333333333333333,15,15
0,0,0.4516,0.56299999999999994,0.3912000000000001,0.31340000000000001,0.24060000000000001,0.246,0.16259999999999999,0.15940000000000001,0.5149999999999999,0.54700000000000004,0.26800000000000007,0.32619999999999993,21400312,1.0,0.28860000000000002,0.27679999999999999,0.17280000000000001,0.18080000000000002,0.0,0.80000000000000004,0.20000000000000001,5,5,0,0,0.46013333333333328,0.5188666666666667,0.31553333333333344,0.29546666666666666,0.2626,0.26780000000000004,0.14800000000000002,0.16633333333333331,0.4718,0.51006666666666667,0.25680000000000003,0.29173333333333334,1.0,0.26680000000000004,0.27479999999999999,0.15486666666666665,0.17333333333333334,0.0,0.40000000000000002,0.53333333333333333,15,15
1,0,0.49119999999999997,0.57519999999999993,0.31319999999999998,0.27979999999999999,0.28060000000000002,0.28760000000000002,0.17380000000000001,0.18740000000000001,0.52579999999999993,0.51159999999999994,0.24539999999999998,0.36900000000000005,21400313,1.0,0.22119999999999998,0.1764,0.14580000000000001,0.16240000000000002,1.0,0.40000000000000002,0.20000000000000001,5,5,1,0,0.49413333333333331,0.54033333333333322,0.35006666666666664,0.28306666666666669,0.27273333333333327,0.25580000000000003,0.16520000000000001,0.16333333333333336,0.52226666666666655,0.52466666666666673,0.2358666666666667,0.32853333333333334,1.0,0.24086666666666665,0.17613333333333336,0.15240000000000001,0.16020000000000004,1.0,0.53333333333333333,0.40000000000000002,15,15
1,0,0.56799999999999995,0.47099999999999997,0.28860000000000002,0.27280000000000004,0.25179999999999997,0.19339999999999999,0.1242,0.11179999999999998,0.48580000000000007,0.52540000000000009,0.34059999999999996,0.25419999999999998,21400314,1.0,0.29399999999999998,0.2616,0.13,0.13779999999999998,0.0,0.0,0.80000000000000004,5,5,1,0,0.52639999999999998,0.46680000000000005,0.25119999999999998,0.26173333333333332,0.26693333333333336,0.18786666666666668,0.13266666666666668,0.13633333333333333,0.49446666666666667,0.52733333333333332,0.32313333333333333,0.25453333333333339,1.0,0.26179999999999998,0.2203333333333333,0.15126666666666669,0.13759999999999997,0.0,0.20000000000000001,0.8666666666666667,15,15
0,1,0.50280000000000002,0.4894,0.25419999999999998,0.30640000000000001,0.26379999999999998,0.26679999999999998,0.129,0.1222,0.48360000000000003,0.48520000000000002,0.25419999999999998,0.44020000000000004,21400315,1.0,0.193,0.28920000000000001,0.11199999999999999,0.17040000000000002,0.0,0.40000000000000002,0.40000000000000002,5,5,0,1,0.53833333333333333,0.49900000000000005,0.2954,0.29399999999999998,0.25706666666666667,0.23719999999999999,0.13966666666666669,0.1132,0.47786666666666666,0.49720000000000003,0.29146666666666665,0.38440000000000002,1.0,0.25613333333333332,0.28293333333333337,0.11726666666666667,0.16293333333333335,0.0,0.26666666666666666,0.40000000000000002,15,15
0,0,0.52639999999999998,0.48460000000000003,0.2266,0.25,0.18099999999999999,0.21360000000000001,0.11019999999999999,0.15060000000000001,0.44060000000000005,0.50880000000000003,0.21339999999999998,0.2596,21400316,1.0,0.2092,0.2266,0.090400000000000008,0.15840000000000001,0.0,0.20000000000000001,0.59999999999999998,5,5,0,0,0.53039999999999998,0.50246666666666662,0.23113333333333336,0.24359999999999998,0.21160000000000004,0.23499999999999999,0.12113333333333333,0.13726666666666665,0.46373333333333328,0.50333333333333341,0.2484666666666667,0.24080000000000001,1.0,0.20693333333333333,0.21913333333333332,0.10640000000000002,0.13893333333333333,0.0,0.20000000000000001,0.40000000000000002,15,15
0,0,0.51740000000000008,0.49939999999999996,0.3644,0.35539999999999999,0.18659999999999999,0.20080000000000001,0.13020000000000001,0.13880000000000001,0.45240000000000002,0.60340000000000005,0.21680000000000002,0.31599999999999995,21400317,1.0,0.20880000000000001,0.21379999999999999,0.13819999999999999,0.12540000000000001,1.0,0.0,1.0,5,5,0,0,0.50939999999999996,0.48466666666666669,0.29853333333333332,0.32406666666666667,0.19813333333333333,0.21613333333333337,0.13206666666666667,0.13299999999999998,0.46833333333333321,0.56840000000000002,0.24806666666666671,0.29926666666666668,1.0,0.25433333333333336,0.18586666666666668,0.1438666666666667,0.1288,1.0,0.40000000000000002,0.80000000000000004,15,15
0,0,0.50839999999999996,0.45999999999999996,0.27460000000000001,0.32779999999999998,0.24699999999999997,0.20480000000000001,0.15700000000000003,0.14599999999999999,0.50900000000000001,0.5364000000000001,0.24900000000000003,0.28860000000000002,21400318,1.0,0.21539999999999998,0.27300000000000002,0.14860000000000001,0.1598,1.0,0.59999999999999998,0.80000000000000004,5,5,0,0,0.5188666666666667,0.47273333333333328,0.23033333333333328,0.33326666666666671,0.22693333333333335,0.21886666666666663,0.13926666666666668,0.14580000000000001,0.49493333333333334,0.50439999999999996,0.27326666666666666,0.2738666666666667,1.0,0.21193333333333333,0.27699999999999997,0.15066666666666667,0.159,1.0,0.46666666666666667,0.66666666666666663,15,15
0,0,0.49099999999999999,0.46760000000000002,0.24700000000000003,0.35999999999999999,0.21360000000000001,0.23620000000000002,0.18659999999999996,0.16159999999999999,0.55479999999999996,0.46060000000000001,0.26940000000000003,0.33059999999999995,21400319,1.0,0.15560000000000002,0.29500000000000004,0.151,0.18340000000000001,0.0,1.0,0.40000000000000002,5,5,0,0,0.5,0.51926666666666665,0.24353333333333341,0.35360000000000003,0.25579999999999997,0.23699999999999996,0.15533333333333335,0.17406666666666662,0.54106666666666681,0.45126666666666676,0.28133333333333338,0.30426666666666669,1.0,0.2152,0.25753333333333334,0.15446666666666667,0.183,0.0,0.80000000000000004,0.13333333333333333,15,15
0,0,0.45620000000000005,0.49979999999999991,0.2792,0.26500000000000001,0.21880000000000002,0.27979999999999999,0.10200000000000001,0.14220000000000002,0.49819999999999992,0.43600000000000005,0.3644,0.2354,21400320,1.0,0.27900000000000003,0.23360000000000003,0.16860000000000003,0.13579999999999998,0.0,0.59999999999999998,0.40000000000000002,5,5,0,0,0.49686666666666668,0.50166666666666659,0.27606666666666674,0.26033333333333336,0.23953333333333335,0.26979999999999998,0.13140000000000002,0.15486666666666665,0.49779999999999991,0.47733333333333333,0.33006666666666679,0.28606666666666669,1.0,0.25820000000000004,0.23380000000000006,0.14940000000000001,0.15513333333333329,0.0,0.53333333333333333,0.40000000000000002,15,15
0,1,0.5391999999999999,0.46860000000000002,0.32219999999999999,0.1774,0.25380000000000003,0.20779999999999998,0.1782,0.14019999999999999,0.42519999999999997,0.49960000000000004,0.33679999999999999,0.2404,21400321,1.0,0.23340000000000005,0.22239999999999999,0.13879999999999998,0.13420000000000001,0.0,0.0,1.0,5,5,0,1,0.56633333333333336,0.46613333333333334,0.28193333333333331,0.23853333333333332,0.27726666666666672,0.22613333333333333,0.16919999999999999,0.12026666666666669,0.46053333333333335,0.50873333333333337,0.33073333333333338,0.24040000000000003,1.0,0.26306666666666673,0.25846666666666668,0.15366666666666665,0.13813333333333333,0.0,0.13333333333333333,0.93333333333333335,15,15
1,1,0.55100000000000005,0.52440000000000009,0.30480000000000002,0.2266,0.25659999999999999,0.20059999999999997,0.14560000000000001,0.1096,0.54380000000000006,0.50419999999999998,0.2472,0.29520000000000002,21400323,1.0,0.29080000000000006,0.27440000000000003,0.13700000000000001,0.14019999999999999,0.0,0.59999999999999998,0.59999999999999998,5,5,1,1,0.50840000000000007,0.51460000000000006,0.29420000000000002,0.30433333333333334,0.27493333333333331,0.25033333333333335,0.16979999999999998,0.14026666666666668,0.54086666666666661,0.50646666666666673,0.28813333333333335,0.27386666666666665,1.0,0.27126666666666666,0.25853333333333339,0.1226,0.12486666666666667,0.0,0.73333333333333328,0.46666666666666667,15,15
1,1,0.4864,0.49440000000000001,0.29339999999999999,0.29339999999999999,0.18940000000000001,0.30299999999999999,0.1186,0.1288,0.51360000000000006,0.5162000000000001,0.26200000000000001,0.1726,21400322,1.0,0.25939999999999996,0.22080000000000002,0.13619999999999999,0.14900000000000002,0.0,0.59999999999999998,0.0,5,5,1,1,0.46980000000000005,0.50393333333333334,0.26473333333333332,0.32479999999999998,0.18913333333333332,0.30146666666666666,0.13640000000000002,0.15313333333333334,0.53253333333333341,0.50893333333333335,0.25113333333333338,0.23366666666666663,1.0,0.22179999999999997,0.24093333333333339,0.14086666666666667,0.15913333333333332,0.0,0.80000000000000004,0.13333333333333333,15,15
0,0,0.438,0.48380000000000001,0.2452,0.33160000000000001,0.28019999999999995,0.24860000000000002,0.16540000000000002,0.14479999999999998,0.51260000000000006,0.51539999999999997,0.2334,0.27240000000000003,21400324,1.0,0.2984,0.32140000000000002,0.1406,0.19040000000000001,0.0,1.0,0.80000000000000004,5,5,0,0,0.44880000000000003,0.46366666666666667,0.27913333333333334,0.29473333333333335,0.24859999999999999,0.26979999999999998,0.14266666666666666,0.16999999999999998,0.53759999999999997,0.48699999999999999,0.24859999999999999,0.29306666666666664,1.0,0.23286666666666667,0.28620000000000001,0.14800000000000002,0.182,0.0,0.8666666666666667,0.73333333333333328,15,15
0,1,0.52059999999999995,0.61959999999999993,0.28979999999999995,0.25779999999999997,0.24219999999999997,0.26640000000000003,0.14120000000000002,0.2056,0.46819999999999995,0.53739999999999999,0.21600000000000003,0.31280000000000002,21400325,1.0,0.25019999999999998,0.17639999999999997,0.1452,0.15660000000000002,0.0,0.20000000000000001,0.20000000000000001,5,5,0,1,0.50373333333333337,0.55139999999999989,0.32346666666666668,0.27326666666666666,0.24093333333333333,0.25266666666666665,0.14093333333333335,0.1686,0.49979999999999991,0.52706666666666668,0.2884666666666667,0.32399999999999995,1.0,0.28106666666666663,0.18226666666666666,0.14026666666666668,0.1592666666666667,0.0,0.53333333333333333,0.40000000000000002,15,15
0,0,0.4446,0.49399999999999994,0.39460000000000001,0.1598,0.2392,0.312,0.14860000000000001,0.15620000000000001,0.50900000000000012,0.53780000000000006,0.32700000000000007,0.33040000000000003,21400326,1.0,0.31240000000000001,0.30819999999999997,0.17180000000000001,0.15960000000000002,0.0,0.80000000000000004,1.0,5,5,0,0,0.45706666666666668,0.49099999999999999,0.32933333333333342,0.22366666666666671,0.26119999999999999,0.26706666666666667,0.15086666666666665,0.14939999999999998,0.4704666666666667,0.53199999999999992,0.2752,0.32733333333333337,1.0,0.27673333333333333,0.27599999999999997,0.15373333333333331,0.14993333333333331,0.0,0.46666666666666667,0.73333333333333328,15,15
0,1,0.47380000000000005,0.48739999999999994,0.28760000000000002,0.3266,0.27080000000000004,0.24020000000000002,0.1048,0.14799999999999999,0.49079999999999996,0.51740000000000008,0.46880000000000005,0.26919999999999999,21400327,1.0,0.27300000000000002,0.33479999999999999,0.15579999999999999,0.18919999999999998,1.0,0.40000000000000002,0.80000000000000004,5,5,0,1,0.49380000000000007,0.4761333333333333,0.28826666666666667,0.2971333333333333,0.23600000000000002,0.26366666666666666,0.10653333333333334,0.16919999999999999,0.49846666666666661,0.48160000000000003,0.40133333333333338,0.27366666666666661,1.0,0.28213333333333335,0.28813333333333335,0.16580000000000003,0.17799999999999999,1.0,0.40000000000000002,0.66666666666666663,15,15
0,0,0.43859999999999999,0.45999999999999996,0.27080000000000004,0.21440000000000001,0.21920000000000001,0.24900000000000003,0.10059999999999999,0.14940000000000003,0.51419999999999999,0.48499999999999999,0.36319999999999997,0.2122,21400328,1.0,0.2722,0.20539999999999997,0.17699999999999999,0.1406,0.0,0.59999999999999998,0.80000000000000004,5,5,0,0,0.48413333333333342,0.46466666666666673,0.27593333333333342,0.24366666666666664,0.23186666666666672,0.23186666666666669,0.13026666666666667,0.12320000000000002,0.4930666666666666,0.50339999999999996,0.32800000000000007,0.24106666666666668,1.0,0.25933333333333336,0.25393333333333334,0.14913333333333331,0.14500000000000002,0.0,0.53333333333333333,0.8666666666666667,15,15
0,0,0.46440000000000003,0.48820000000000008,0.26579999999999993,0.31680000000000003,0.21039999999999998,0.187,0.14360000000000001,0.13440000000000002,0.52160000000000006,0.58059999999999989,0.24420000000000003,0.31019999999999998,21400329,1.0,0.27160000000000001,0.20960000000000001,0.15160000000000001,0.12740000000000001,0.0,0.80000000000000004,1.0,5,5,0,0,0.47273333333333339,0.48006666666666675,0.31453333333333339,0.31966666666666665,0.21673333333333331,0.21573333333333336,0.14420000000000002,0.13026666666666667,0.51486666666666669,0.56786666666666674,0.25553333333333333,0.28519999999999995,1.0,0.2712666666666666,0.18946666666666673,0.15746666666666667,0.13273333333333331,0.0,0.73333333333333328,0.80000000000000004,15,15
0,0,0.47059999999999996,0.52759999999999996,0.2772,0.25440000000000002,0.19619999999999999,0.24220000000000003,0.18099999999999999,0.14240000000000003,0.53119999999999989,0.5092000000000001,0.26379999999999998,0.20460000000000003,21400330,1.0,0.20059999999999997,0.20680000000000001,0.15539999999999998,0.12479999999999999,0.0,1.0,0.40000000000000002,5,5,0,0,0.49920000000000003,0.5228666666666667,0.25426666666666675,0.22686666666666663,0.24833333333333332,0.22393333333333337,0.15680000000000002,0.14026666666666668,0.54253333333333331,0.49359999999999998,0.2646,0.24993333333333334,1.0,0.22159999999999999,0.21686666666666668,0.15479999999999999,0.14999999999999999,0.0,0.80000000000000004,0.40000000000000002,15,15
0,0,0.45339999999999997,0.5149999999999999,0.28480000000000005,0.3306,0.22240000000000001,0.26240000000000002,0.1404,0.1206,0.49000000000000005,0.52140000000000009,0.25159999999999999,0.18279999999999999,21400331,1.0,0.20459999999999998,0.21139999999999998,0.14380000000000001,0.15479999999999999,1.0,0.59999999999999998,0.0,5,5,0,0,0.49926666666666658,0.50800000000000001,0.25673333333333331,0.32173333333333337,0.22339999999999999,0.30906666666666666,0.13519999999999996,0.15259999999999999,0.50026666666666675,0.51219999999999988,0.2359333333333333,0.23773333333333332,1.0,0.21226666666666666,0.24226666666666669,0.14046666666666668,0.16499999999999998,1.0,0.33333333333333331,0.13333333333333333,15,15
0,0,0.495,0.46340000000000003,0.24740000000000001,0.32120000000000004,0.30680000000000002,0.24619999999999997,0.13500000000000001,0.17420000000000002,0.42860000000000004,0.46040000000000003,0.23420000000000002,0.31879999999999997,21400332,1.0,0.25819999999999999,0.23780000000000001,0.13900000000000001,0.17460000000000001,0.0,0.40000000000000002,0.40000000000000002,5,5,0,0,0.50586666666666658,0.51146666666666674,0.27179999999999999,0.33406666666666673,0.27253333333333335,0.23759999999999998,0.15613333333333335,0.17459999999999998,0.45993333333333336,0.4459333333333334,0.28086666666666665,0.30633333333333329,1.0,0.23800000000000004,0.24319999999999994,0.151,0.18706666666666666,0.0,0.33333333333333331,0.13333333333333333,15,15
0,0,0.52480000000000004,0.50659999999999994,0.26500000000000001,0.31419999999999998,0.34699999999999998,0.19259999999999999,0.1358,0.1356,0.55459999999999998,0.45459999999999995,0.25119999999999998,0.20779999999999998,21400333,1.0,0.30900000000000005,0.19500000000000001,0.1356,0.14539999999999997,0.0,0.59999999999999998,0.0,5,5,0,0,0.51086666666666669,0.51093333333333324,0.29920000000000002,0.29019999999999996,0.27933333333333332,0.19426666666666664,0.14660000000000001,0.13086666666666666,0.52673333333333339,0.46586666666666654,0.29220000000000002,0.24286666666666668,1.0,0.2752,0.2576,0.12279999999999999,0.13973333333333335,0.0,0.66666666666666663,0.40000000000000002,15,15
0,0,0.52120000000000011,0.52180000000000004,0.2112,0.20619999999999999,0.31419999999999998,0.16640000000000002,0.17899999999999999,0.12379999999999999,0.53760000000000008,0.43500000000000005,0.30519999999999997,0.25040000000000001,21400334,1.0,0.24340000000000001,0.1996,0.13520000000000001,0.0998,0.0,0.59999999999999998,0.40000000000000002,5,5,0,0,0.49633333333333329,0.52599999999999991,0.23573333333333332,0.22013333333333332,0.27746666666666664,0.21099999999999999,0.14866666666666667,0.1202,0.51606666666666667,0.45766666666666661,0.3152666666666667,0.25293333333333334,1.0,0.27393333333333331,0.19960000000000003,0.13166666666666668,0.10186666666666669,0.0,0.73333333333333328,0.20000000000000001,15,15
0,1,0.50800000000000001,0.44820000000000004,0.26219999999999999,0.40119999999999995,0.2492,0.26880000000000004,0.19119999999999998,0.15080000000000002,0.41760000000000003,0.50440000000000007,0.32060000000000005,0.32419999999999999,21400335,1.0,0.29299999999999998,0.28060000000000002,0.15619999999999998,0.16240000000000002,1.0,0.20000000000000001,0.80000000000000004,5,5,0,1,0.55913333333333337,0.45239999999999997,0.27739999999999998,0.33453333333333324,0.28233333333333338,0.26539999999999997,0.17333333333333331,0.15246666666666669,0.45893333333333336,0.46893333333333337,0.34026666666666661,0.26900000000000002,1.0,0.26926666666666665,0.27460000000000001,0.15540000000000001,0.15126666666666669,1.0,0.20000000000000001,0.46666666666666667,15,15
0,1,0.54480000000000006,0.48399999999999999,0.20339999999999997,0.1822,0.18719999999999998,0.30860000000000004,0.095800000000000024,0.15260000000000001,0.50860000000000005,0.50639999999999996,0.24759999999999999,0.29680000000000001,21400336,1.0,0.2928,0.32820000000000005,0.14079999999999998,0.15279999999999999,0.0,0.40000000000000002,0.80000000000000004,5,5,0,1,0.51526666666666676,0.48913333333333336,0.29333333333333333,0.22620000000000004,0.23906666666666665,0.26386666666666664,0.13940000000000002,0.15206666666666666,0.50573333333333337,0.52160000000000006,0.27773333333333333,0.32620000000000005,1.0,0.26533333333333331,0.27493333333333331,0.12840000000000001,0.15293333333333334,0.0,0.46666666666666667,0.66666666666666663,15,15
