Game_ID,Date,Home Team,Home ID,Away Team,Away ID,Home Team Score,Away Team Score,Home EFG,Home TOV,Home ORB,Home FTFGA,Away EFG,Away TOV,Away ORB,Away FTFGA,Home Team Win
21401074,2015-03-27 00:00:00,DET,1610612765,ORL,1610612753,111,97,0.506,0.072,0.273,0.3,0.543,0.18,0.216,0.098,1
21401075,2015-03-27 00:00:00,LAC,1610612746,PHI,1610612755,119,98,0.61,0.162,0.2,0.378,0.483,0.143,0.143,0.314,1
21401076,2015-03-27 00:00:00,CHA,1610612766,WAS,1610612764,107,110,0.385,0.106,0.154,0.337,0.429,0.139,0.25,0.195,0
21401077,2015-03-27 00:00:00,MIA,1610612748,ATL,1610612737,86,99,0.457,0.197,0.25,0.183,0.556,0.18,0.143,0.333,0
21401078,2015-03-27 00:00:00,CLE,1610612739,BKN,1610612751,98,106,0.506,0.169,0.143,0.247,0.517,0.151,0.227,0.221,0
21401079,2015-03-27 00:00:00,BOS,1610612738,NYK,1610612752,96,92,0.449,0.169,0.25,0.623,0.477,0.143,0.205,0.161,1
21401080,2015-03-27 00:00:00,LAL,1610612747,TOR,1610612761,83,94,0.369,0.139,0.333,0.345,0.527,0.126,0.211,0.28,0
21401081,2015-03-27 00:00:00,MIN,1610612750,HOU,1610612745,110,120,0.526,0.141,0.176,0.447,0.651,0.189,0.342,0.205,0
21401082,2015-03-27 00:00:00,GSW,1610612744,MEM,1610612763,107,84,0.522,0.144,0.304,0.189,0.48,0.203,0.216,0.197,1
21401083,2015-03-27 00:00:00,SAC,1610612758,NOP,1610612740,88,102,0.487,0.125,0.222,0.228,0.565,0.134,0.308,0.143,0
21401084,2015-03-27 00:00:00,DAL,1610612742,SAS,1610612759,76,94,0.402,0.197,0.288,0.183,0.494,0.154,0.289,0.167,0
21401085,2015-03-27 00:00:00,UTA,1610612762,DEN,1610612743,91,107,0.426,0.148,0.298,0.383,0.599,0.187,0.222,0.303,0
21401086,2015-03-27 00:00:00,POR,1610612757,PHX,1610612756,87,81,0.444,0.137,0.288,0.202,0.402,0.138,0.22,0.138,1
21401087,2015-03-28 00:00:00,ATL,1610612737,CHA,1610612766,100,115,0.517,0.114,0.167,0.163,0.6,0.098,0.194,0.275,0
21401088,2015-03-28 00:00:00,NYK,1610612752,CHI,1610612741,80,111,0.405,0.152,0.188,0.241,0.548,0.146,0.316,0.262,0
21401089,2015-03-28 00:00:00,GSW,1610612744,MIL,1610612749,108,95,0.585,0.213,0.206,0.171,0.391,0.148,0.283,0.368,1
21401090,2015-03-28 00:00:00,OKC,1610612760,UTA,1610612762,89,94,0.466,0.23,0.278,0.438,0.417,0.126,0.296,0.417,0
21401091,2015-03-28 00:00:00,DEN,1610612743,POR,1610612757,114,120,0.516,0.108,0.229,0.239,0.612,0.159,0.222,0.212,0
21401097,2015-03-29 00:00:00,HOU,1610612745,WAS,1610612764,99,91,0.481,0.203,0.333,0.413,0.413,0.175,0.229,0.493,1
21401093,2015-03-29 00:00:00,LAL,1610612747,BKN,1610612751,99,107,0.495,0.112,0.196,0.121,0.529,0.081,0.15,0.241,0
21401094,2015-03-29 00:00:00,MIN,1610612750,NOP,1610612740,88,110,0.44,0.222,0.3,0.32,0.613,0.151,0.206,0.32,0
21401092,2015-03-29 00:00:00,PHI,1610612755,CLE,1610612739,86,87,0.464,0.14,0.239,0.179,0.441,0.185,0.346,0.212,0
21401095,2015-03-29 00:00:00,LAC,1610612746,BOS,1610612738,119,106,0.565,0.119,0.295,0.476,0.462,0.096,0.184,0.247,1
21401096,2015-03-29 00:00:00,DET,1610612765,MIA,1610612748,102,109,0.53,0.121,0.289,0.265,0.518,0.12,0.368,0.354,0
21401098,2015-03-29 00:00:00,MEM,1610612763,SAS,1610612759,89,103,0.476,0.106,0.073,0.146,0.53,0.11,0.244,0.217,0
21401099,2015-03-29 00:00:00,DAL,1610612742,IND,1610612754,99,104,0.478,0.118,0.188,0.211,0.566,0.152,0.111,0.342,0
21401100,2015-03-29 00:00:00,OKC,1610612760,PHX,1610612756,109,97,0.523,0.156,0.256,0.302,0.482,0.176,0.178,0.293,1
21401101,2015-03-30 00:00:00,BOS,1610612738,CHA,1610612766,116,104,0.556,0.075,0.302,0.258,0.512,0.117,0.256,0.224,1
21401102,2015-03-30 00:00:00,LAL,1610612747,PHI,1610612755,113,111,0.549,0.17,0.279,0.366,0.458,0.155,0.377,0.396,1
21401103,2015-03-30 00:00:00,MIL,1610612749,ATL,1610612737,88,101,0.48,0.172,0.302,0.307,0.513,0.124,0.316,0.304,0
21401104,2015-03-30 00:00:00,HOU,1610612745,TOR,1610612761,96,99,0.464,0.141,0.25,0.369,0.5,0.17,0.293,0.346,0
21401105,2015-03-30 00:00:00,SAC,1610612758,MEM,1610612763,83,97,0.438,0.162,0.279,0.247,0.506,0.155,0.326,0.205,0
21401106,2015-03-30 00:00:00,UTA,1610612762,MIN,1610612750,104,84,0.537,0.156,0.368,0.22,0.408,0.143,0.233,0.355,1
21401107,2015-03-30 00:00:00,PHX,1610612756,POR,1610612757,86,109,0.454,0.126,0.174,0.115,0.581,0.147,0.231,0.116,0
21401108,2015-03-31 00:00:00,IND,1610612754,BKN,1610612751,106,111,0.524,0.104,0.146,0.293,0.556,0.085,0.162,0.35,0
21401109,2015-03-31 00:00:00,ATL,1610612737,DET,1610612765,95,105,0.524,0.191,0.293,0.119,0.56,0.119,0.225,0.205,0
21401110,2015-03-31 00:00:00,SAS,1610612759,MIA,1610612748,95,81,0.554,0.205,0.258,0.23,0.437,0.195,0.25,0.152,1
21401111,2015-03-31 00:00:00,GSW,1610612744,LAC,1610612746,110,106,0.494,0.091,0.244,0.4,0.476,0.131,0.233,0.402,1
